disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
3091,,,,,,,,,,,e8615ad214c7d1e5746826010b594f79c24cc8ab,2023-03-18T13:22:12.883Z,b8b4380a-007c-46f5-8c0a-fec05ae5a2c0
3092,,,,,,,,,,,f19636c70f72222c2666783128b9628d6545c07b,2023-03-18T13:22:12.883Z,dff9e529-0c16-4545-b269-a6a181b3763d
3093,,,,,,,,,,,62a24c0f46a9ae25b0ccc4b7180a8647a66ceac2,2023-03-18T13:22:12.883Z,c9556bb4-fdfa-4a8d-8f79-479440cb91b8
3190,,,,,2308324.53,2308324.53,,2023-10-30T00:00:00.000Z,,,bb686908429b79d19e638396a55d11cc083ec666,2023-10-30T04:22:46.792Z,5a75922d-e8c4-420d-84ba-9d177ae90070
3191,,,,,35683865.83,35662121.08,,2023-10-30T00:00:00.000Z,,,28c90f26b338e45e883327dff43b39c2886ac8dd,2023-10-30T04:22:46.792Z,ee66e8a7-5135-43e9-b26a-5c5dcb1af441
3192,,,,,9529091.7,9566291.2,,2023-10-30T00:00:00.000Z,,,2c45d0aeb2ee2f31e8031ca0c1ce6a496e57fca0,2023-10-30T04:22:46.792Z,06fbfe26-f00b-4870-9fe3-0a9a9a9f8c9b
3193,,,,,2631914.91,2662225.4,,2023-10-30T00:00:00.000Z,,,a2c13cd3e8d17b9196ec005edd8d6d0521ceeba2,2023-10-30T04:22:46.792Z,d9b6630f-c8ec-4178-95d2-2cc9a5d45c99
3098,,,,,,,,,,,0b13fb02e82208a04fda3c0b4880013115cb945c,2023-03-18T13:22:12.883Z,0b38e2a1-9906-450c-ba36-6770ba18334f
3194,,,,,1209952.91,1209952.91,,2023-10-30T00:00:00.000Z,,,8056f5aef2f6c4fed27fde57c9c9de825e85df19,2023-10-30T04:22:46.792Z,cdf058b0-3326-4b25-88c0-94bd390a869a
3195,,,,,2696280.98,2262870.87,,2023-10-30T00:00:00.000Z,,,ca9ab1438cbca975ad7507b6a4b0ac6896838944,2023-10-30T04:22:46.792Z,622e6786-3168-43a8-b411-9528fe679d82
3196,,,,,317517.51,280698.37,,2023-10-30T00:00:00.000Z,,,0c25c47884cd157dae089519a0f40c84ef988b38,2023-10-30T04:22:46.792Z,23c1bb01-afed-4057-b83c-b2ef85af7a7d
3197,,,,,5819086.32,5858474.55,,2023-10-30T00:00:00.000Z,,,17e695428df3adf047259c4672ef22beb94f19a9,2023-10-30T04:22:46.792Z,fbe22059-6ded-4f6a-8ba1-7b9be6751b4c
3198,,,,,8636637.81,8695049.44,,2023-10-30T00:00:00.000Z,,,c4e84266fbfe1c1a7a9c299b387f794cc6ba2e38,2023-10-30T04:22:46.792Z,38a069e3-438f-401c-9e9e-e6f2e91842df
3199,,,,,878190.58,885943.4,,2023-10-30T00:00:00.000Z,,,794682048c1f84dee27a9cb0f885d624b415115a,2023-10-30T04:22:46.792Z,77cd3f06-7d6d-4268-af50-78f23bfc18b7
3200,,,,,12467305.96,12564859.85,,2023-10-30T00:00:00.000Z,,,1e8a674dea5f4ea79bd782b1b71eba25103e21de,2023-10-30T04:22:46.792Z,01043018-af0f-4e59-a97f-06634e4d122a
3201,,,,,49945087.29,49907838.54,,2023-10-30T00:00:00.000Z,,,71942d5beeb607314a2be6fdfeaaf6322e38afef,2023-10-30T04:22:46.792Z,8def09b3-faa1-4771-8eb7-d30452c5b88a
3202,,,,,1690912.41,1706333.77,,2023-10-30T00:00:00.000Z,,,d6b0675813371cad3eb4f85d2ae0d2ab66ab0cc1,2023-10-30T04:22:46.792Z,746b51d2-68c4-457e-a83f-d32eed623775
3203,,,,,6273609.34,6336868.61,,2023-10-30T00:00:00.000Z,,,35db2afcffd6b45508bc460e1f339320c14b0471,2023-10-30T04:22:46.792Z,2244d130-b4e0-4a8c-bd2d-db7a3318b54a
3204,,,,,2448149.31,2496679.31,,2023-10-30T00:00:00.000Z,,,3a9fed44d5fcc2f94a78911fc3566dde16a26a42,2023-10-30T04:22:46.792Z,cfc0c005-8ed5-4d54-9d3e-7338c663fa4d
3205,,,,,1498692.53,1498692.53,,2023-10-30T00:00:00.000Z,,,9b6aa533a7a514961279ab1e11863ecfbfc8601d,2023-10-30T04:22:46.792Z,bcc370cb-1a6a-4b5e-b448-6e6ab2dce86e
3206,,,,,3998836.12,3998836.12,,2023-10-30T00:00:00.000Z,,,824bfd7ebc53bfc3323478131c4187d3d5cd3304,2023-10-30T04:22:46.792Z,79610f28-412a-48fa-bb74-ac6079b8fca8
3207,,,,,3611491.49,3658114.66,,2023-10-30T00:00:00.000Z,,,2f47f6830c83f126c0bb60c9540c902e47509672,2023-10-30T04:22:46.792Z,89ea8898-41df-4f6d-a27c-9dafe2ef681b
3208,,,,,1099729.89,1121727.2,,2023-10-30T00:00:00.000Z,,,83c1725256500839cb4f29274b45f75f63aa734c,2023-10-30T04:22:46.792Z,78109d65-aa30-4b52-bf59-909ac4f1ffc2
3209,,,,,3261706.85,3261706.85,,2023-10-30T00:00:00.000Z,,,9af0101d394e86c833525c328c0ef599a6572667,2023-10-30T04:22:46.792Z,a0e71358-56a1-4bd6-962e-19d5917e958d
3210,,,,,1296770.22,1296770.22,,2023-10-30T00:00:00.000Z,,,b3934f4d7b6a8e25f5b415900bb5c223e73d2c8b,2023-10-30T04:22:46.792Z,ae12cc05-7a4c-4c35-96cc-4172968ba2f2
3211,,,,,2080378.21,2112182.01,,2023-10-30T00:00:00.000Z,,,833bb0c4d1a88d5548ae376b62c26ff2138cb740,2023-10-30T04:22:46.792Z,1eaacb01-d817-4b41-9c8d-cc8611f82c9a
3600,,,,,,,,,,,56efdb8afc4a23efaa275d04d22f6f3eceea5b9c,2023-09-27T23:02:39.718Z,3c9caa71-19da-4479-83e7-30ef043c95b8
4742,,,,,,,,,,0,e06ee7708b217b3912ec2ded76d58f5e338ec40e,2023-09-27T23:02:39.718Z,4dc2e961-e302-41df-b637-0f7b0685e219
4743,,,,,,,,,,0,195c75656827a328ef053cf221a86cc6008dbca2,2023-09-27T23:02:39.718Z,d5d15939-ec02-46af-9749-d32154284afe
3119,,,,,,,,,,,7dbb239dc778ef08e086590dbb23515ec36ab8a2,2023-03-18T13:22:12.883Z,89a7f77f-0fea-4772-b4f3-eebed3239895
3215,,,,,45093695.3,44833582.58,,2023-10-30T00:00:00.000Z,,,06d292bf111a418ecd69a39f7bcdfe32bbad8a8f,2023-10-30T04:22:46.792Z,0cbf184f-c737-4ddd-8580-4df8e2dc5e18
3121,,,,,,,,,,,88f82db5bd1a626bac114524f606766dd9894415,2023-03-18T13:22:12.883Z,a984c68e-006d-46f8-8d17-9c8afbc9ffe9
3122,,,,,,,,,,,3b7123492adc5d991111c26206e917e022f19cb7,2023-03-18T13:22:12.883Z,5c934cff-38c5-4c03-a5f3-8ca4777c88b0
3216,,,,,519293968.26,520684659.9,,2023-10-30T00:00:00.000Z,,,9cd259404ef78933e0c215914349a997e837978f,2023-10-30T04:22:46.792Z,450871df-7f35-47da-9476-eba60cb4bac5
3124,,,,,,,,,,,96261fd09b94e4b59a51fa00b5ba7721d35fd9ef,2023-03-18T13:22:12.883Z,87e49333-4e80-4cd2-be73-b46f3661e6a6
3125,,,,,,,,,,,49c8905135685c5feb2b968f2e2655f22c075d22,2023-03-18T13:22:12.883Z,64c9de04-400a-4fec-aa0e-6e446469bf06
3217,,,,,34877040.15,34804266.55,,2023-10-30T00:00:00.000Z,,,5837dc1f2287878961c1dcc37a838476ba833ae2,2023-10-30T04:22:46.792Z,065135bf-90b6-453b-9e4c-e7e67a209c31
3218,,,,,9466263.25,9339813.89,,2023-10-30T00:00:00.000Z,,,46e23ac198c608ba9df1b6e2de7093afd71a1fb1,2023-10-30T04:22:46.792Z,32883f83-c7f2-4478-bae6-6d91fd9bc0d1
3128,,,,,,,,,,,bb6792eff03a1a33f0be02f10b23f68fd05ecc6b,2023-03-18T13:22:12.883Z,1beaa40c-5888-4786-a37d-280e85f9420b
3129,,,,,,,,,,,53378f3f766fc2dcb196465bbb52f9f4578d4da8,2023-03-18T13:22:12.883Z,d740fafb-b86e-4da9-b7e1-6f8b14e631b2
3130,,,,,,,,,,,4df6dcb707238320e0a216abe95fb6bb71b88c57,2023-03-18T13:22:12.883Z,bcb315cb-3b09-4c50-b655-dc98c02a5ca6
3219,,,,,12706104.88,12562801.78,,2023-10-30T00:00:00.000Z,,,3efdc8eb62e3660a42855b3dcb232cff94d3ffff,2023-10-30T04:22:46.792Z,4f15240d-63cb-40cb-b957-db7b405d24fb
3220,,,,,3810182.41,3810182.41,,2023-10-30T00:00:00.000Z,,,c1f227e9bde6b4d6b313eccfca9d63fb7d143ca7,2023-10-30T04:22:46.792Z,4a677e58-be66-4927-94a2-154446483d8b
3221,,,,,769731.49,835173.87,,2023-10-30T00:00:00.000Z,,,cf25eb41e21ba1170b8538e9d60c39bf4ad4288f,2023-10-30T04:22:46.792Z,11ba90a1-7e94-4b45-988f-c447b324382c
3222,,,,,2387886.66,2172905.2,,2023-10-30T00:00:00.000Z,,,e467a554bf37bb586a7b66bded94bdce46a8d4f1,2023-10-30T04:22:46.792Z,0da83243-a7db-452c-989a-fbd860b8d495
3223,,,,,2209668.18,2171724.4,,2023-10-30T00:00:00.000Z,,,2e4aa879b5c4dff5d46434d79fc265f2b94f6273,2023-10-30T04:22:46.792Z,64df8aa5-d523-427f-84c4-c9146b8a6727
3224,,,,,13199692.01,13295010.89,,2023-10-30T00:00:00.000Z,,,6bed60c9742258827dadf738bc3da978d569de19,2023-10-30T04:22:46.792Z,67fdb7cf-e7f6-4fca-8253-f00cf8b48367
3225,,,,,2078364.65,2014986.05,,2023-10-30T00:00:00.000Z,,,e290cd3a8c5f8241b7216d6709450dc0650585f1,2023-10-30T04:22:46.792Z,96e6336f-d0d0-4b23-aacd-5d2e1d84d9d1
3226,,,,,1929990.02,1929990.02,,2023-10-30T00:00:00.000Z,,,38d5a7a09e55c2827d4642c364b17a50989a2370,2023-10-30T04:22:46.792Z,cf340512-30db-4b95-8c20-be2adf20c6ec
3227,,,,,1730746.78,1576631.54,,2023-10-30T00:00:00.000Z,,,92846e956626ea56692ffe298545bd3aa3a95920,2023-10-30T04:22:46.792Z,54a17eb7-74e1-41e9-ace1-4e423ca231da
3228,,,,,940482.93,885986.59,,2023-10-30T00:00:00.000Z,,,ebeff097f9bef0510f4b2c3307e498b24a5c296c,2023-10-30T04:22:46.792Z,2b3e2486-f628-4098-9761-37f2a44da3b6
3229,,,,,1036861.59,1058230.21,,2023-10-30T00:00:00.000Z,,,755427c4bb1a835a54d2d55a943e20f538411ddc,2023-10-30T04:22:46.792Z,4e89d476-4753-4710-b75e-f378e597e388
3230,,,,,4425301.59,4486693.86,,2023-10-30T00:00:00.000Z,,,8cbc42ea226e3af28d35b56187c317fa6c8d8d54,2023-10-30T04:22:46.792Z,fe684bac-ceaa-42ac-a81a-d2702da51a8e
3231,,,,,2008550.19,1959623.64,,2023-10-30T00:00:00.000Z,,,025ab3ef2f4034ddaa182fb070fa35ee3e4da258,2023-10-30T04:22:46.792Z,0c2f4c5c-0de6-406f-a1b8-441191cb614a
3232,,,,,1816226.9,1767855.18,,2023-10-30T00:00:00.000Z,,,fff41027f10f0e5a3ebbbfd788c77cfd1ec1b881,2023-10-30T04:22:46.792Z,b80a2585-c41e-49d6-afe3-b07632fb70f1
3145,,,,,,,,,,,7334b6f6e5deba581b157e4471b1067cff710453,2023-03-18T13:22:12.883Z,71cfdc5a-ed57-4649-a3dc-85fcb187d021
3146,,,,,,,,,,,b780af9dee4818fdfa77354c75b179887892ebc0,2023-03-18T13:22:12.883Z,e88df995-9b57-4292-87d6-2a19a8676e65
3147,,,,,,,,,,,157c6affa9bfba4fdbf9b8f3a28083445704cf75,2023-03-18T13:22:12.883Z,a056196e-fadf-438c-a83f-18162d55566b
3233,,,,,5307714.12,5339636.18,,2023-10-30T00:00:00.000Z,,,0f9652b2bf0190dc8d372d4c8d7a0c30663ead03,2023-10-30T04:22:46.792Z,f9593c78-3215-4666-bff4-72eaeac491f8
3149,,,,,,,,,,,6ca0d07bcd1c80124b7c570d77a27784f45e7bd6,2023-03-18T13:22:12.883Z,5525547f-b53c-4be3-be1f-6abe8dcb7a38
3234,,,,,219505.79,219505.79,,2023-10-30T00:00:00.000Z,,,c4767acdf144f9929a0d6c8818fc4b2280cb97b8,2023-10-30T04:22:46.792Z,4b025150-66a3-415d-8ff0-f14d69f3a10d
3151,,,,,,,,,,,93489334deb47f2d0e0b3cadca908ec29330dd6a,2023-03-18T13:22:12.883Z,30fda6d5-50b4-4c34-b2a7-1566fd6fc665
3152,,,,,,,,,,,10005269f4db7f2c2ed8485a753771bb83b74c28,2023-03-18T13:22:12.883Z,25732488-29b3-4934-af20-0656b5069094
3235,,,,,4000098.94,3958118.46,,2023-10-30T00:00:00.000Z,,,e298264904c9b6ab0a28def07e44da1bcab9baa8,2023-10-30T04:22:46.792Z,ab531379-ac07-4dc6-8b12-0161fee33fdb
3236,,,,,163068.54,147995.8,,2023-10-30T00:00:00.000Z,,,01f03bf35645e59f6d7375e5db35397991063bd5,2023-10-30T04:22:46.792Z,750722f8-5c8c-4778-b35c-57ea4f0766d7
3237,,,,,3021165.34,2885724.12,,2023-10-30T00:00:00.000Z,,,abf4867a16a073de591be2ffbdf53282e67b3107,2023-10-30T04:22:46.792Z,3e834d11-feb9-4b5c-945f-cf51e341dd64
3238,,,,,2130479.17,2102653.47,,2023-10-30T00:00:00.000Z,,,dc5180f3717000ea73c60acf26df3ad8e8fcc908,2023-10-30T04:22:46.792Z,0c7ea3d8-6290-4383-94e7-91538eac8e94
3239,,,,,244047.59,222422.69,,2023-10-30T00:00:00.000Z,,,56db72b0c6b8a3b52a6155eff1895e529ab28f5a,2023-10-30T04:22:46.792Z,be3860af-4022-4193-8d0d-d3107368e6a8
3158,,,,,,,,,,,cce87eea83aa55e871e42ae654e6f8525bd62759,2023-03-18T13:22:12.883Z,9e2bb15b-d688-48c0-bbfa-8e8b5b4c458e
3159,,,,,,,,,,,badb0e518015226140ea3f556867116c7ce11e64,2023-03-18T13:22:12.883Z,0da1ad25-4fe2-4fb0-ad31-18a11a79ccb3
3240,,,,,277442.24,256981.41,,2023-10-30T00:00:00.000Z,,,f03323d1298160aeeeda87b86465ab776675a9e9,2023-10-30T04:22:46.792Z,fc5d55c6-aa7b-42a1-b7af-1e4b78b3758a
3241,,,,,5726164.08,5610658.15,,2023-10-30T00:00:00.000Z,,,d1b8231f818961c26e12bc322f91b73d63879b65,2023-10-30T04:22:46.792Z,c5f55cb9-708b-4e40-aa15-afdf9709a264
3242,,,,,2470003.23,2423900.93,,2023-10-30T00:00:00.000Z,,,2c0e64205c79fd1905480797a701c9de27fe021c,2023-10-30T04:22:46.792Z,8628b489-1ef7-4dc0-962b-bb1d1dd4555a
3243,,,,,1247816.81,1236500.74,,2023-10-30T00:00:00.000Z,,,06fbb86a5a980234f643135bafb64522add1505b,2023-10-30T04:22:46.792Z,b89b6ea7-4a90-44ab-9e0f-fc22c5b38c61
3244,,,,,212992.2,160993.2,,2023-10-30T00:00:00.000Z,,,4a6fc01ce27034d00fbaa5a0c72718f34a45ed5e,2023-10-30T04:22:46.792Z,b0e6a517-86cb-4891-9598-99061f712ed6
3245,,,,,393813.27,393813.27,,2023-10-30T00:00:00.000Z,,,5b5c8ab94b3e1e38684c0ba2bd833c5eeb560c4c,2023-10-30T04:22:46.792Z,3445fae0-942c-4be7-ac92-f78474c858e4
3246,,,,,668487.86,684198.67,,2023-10-30T00:00:00.000Z,,,35fdfc3d8998a50805c689f7dfa83e8d586a30a6,2023-10-30T04:22:46.792Z,b476777b-8280-4b83-a851-bef309d887c5
3168,,,,,,,,,,,9821ff131405fb3ca848621e2ac492c8d9db63ab,2023-03-18T13:22:12.883Z,38b9a4c8-77dc-444c-98bb-3fcaf12dbcfa
3247,,,,,24233.27,24233.27,,2023-10-30T00:00:00.000Z,,,f9d921937b4d9828ff96dbefbccb3a8b10f52cd7,2023-10-30T04:22:46.792Z,a926b938-f270-4aaa-9513-8aad07f51ae4
3248,,,,,988951.24,881982.66,,2023-10-30T00:00:00.000Z,,,a218cf0de3c0390a77f41abc61af43bbd5276bb6,2023-10-30T04:22:46.792Z,fb2a686f-719d-44b3-a780-cefedb54b322
3249,,,,,1236260.12,1150726.56,,2023-10-30T00:00:00.000Z,,,bec8d137800dcfd977e6805f81c26d2813bffd1d,2023-10-30T04:22:46.792Z,dad3f2f5-cb61-4b5e-ac04-8df71ac0280d
1523,6750,21878709.14,14568555.25,7310153.89,17498353.8,1933408.39,15543366.98,2023-10-30T00:00:00.000Z,2023-10-30T00:00:00.000Z,1007424,c8ebc65036d74c2d81ad23d07ab5e3d0be9e6990,2023-10-30T05:22:57.890Z,29fd5b24-518e-42f6-a091-634c74b7df97
3250,,,,,2541599.6,2564351.44,,2023-10-30T00:00:00.000Z,,,3d71326c9c0b74ec57d1da2e89a692dad2c9e353,2023-10-30T04:22:46.792Z,33e14e27-1354-4111-9d2a-8b58a792d359
3251,,,,,1565130.68,1541834.68,,2023-10-30T00:00:00.000Z,,,5bf1b24436d504e3ef3170f6d82c9dc59ef1d573,2023-10-30T04:22:46.792Z,9b5e8832-7493-41e7-8d5a-1b5da4a43a1b
3252,,,,,5854973.22,5855580.73,,2023-10-30T00:00:00.000Z,,,28b2a596f945b0f4fd35861018937499f5c6a308,2023-10-30T04:22:46.792Z,2e3cadc5-8f71-43bc-a1ed-8d19e8222206
3253,,,,,119960.41,91753.3,,2023-10-30T00:00:00.000Z,,,7370490880680b2c51b83b5364e87cafafe3a1a4,2023-10-30T04:22:46.792Z,7467862c-29b1-4ac9-9a64-82707702ad39
3254,,,,,5201233.4,4996424.95,,2023-10-30T00:00:00.000Z,,,c80a980d77f550feb7f6cd6b443612dcb86306b9,2023-10-30T04:22:46.792Z,251ed189-75b7-44d0-aece-363658cdb078
3255,,,,,1110009.95,1131503.3,,2023-10-30T00:00:00.000Z,,,8225137b01cd44018b20b1c8e130f71b63f5c8b3,2023-10-30T04:22:46.792Z,31214f52-d19c-4306-a79c-3f7a1c6e4bf5
3256,,,,,51276.45,51276.45,,2023-10-30T00:00:00.000Z,,,599df57a9e636c050d2cc751f2ee846627fe511f,2023-10-30T04:22:46.792Z,58b7e5d2-446e-4a5d-9247-e7fd24712b7a
3257,,,,,360856.81,334565.71,,2023-10-30T00:00:00.000Z,,,56f360e852112e1fd11ec6a80d94e57be237f828,2023-10-30T04:22:46.792Z,cee377c8-541c-495a-8560-c99d72c86117
3258,,,,,9887.4,9887.4,,2023-10-30T00:00:00.000Z,,,a0fe56eef34a4d4ebc013d0321e1bbadee92eae9,2023-10-30T04:22:46.792Z,12999ec8-dd1a-4359-8e2d-ba5f4b911c1d
3259,,,,,7402953.83,7566282.12,,2023-10-30T00:00:00.000Z,,,58f6544c45c21631e2f672eba8de6b3902611a59,2023-10-30T04:22:46.792Z,099db4ed-9874-4e77-a9a9-a7983d2196f7
3261,,,,,6273272.45,6302758.63,,2023-10-30T00:00:00.000Z,,,887d5e8fa4eb34662f68f76d247a86f48045763f,2023-10-30T04:22:46.792Z,7667839a-4935-4d2b-84ea-8ba100312890
3262,,,,,2760835.92,2715422.87,,2023-10-30T00:00:00.000Z,,,954a740eb0b0f5f30fddafe080b12ba57e5384a0,2023-10-30T04:22:46.792Z,4245f67d-13b9-4c55-87df-877b7bac8dcf
3263,,,,,95418.65,100286.15,,2023-10-30T00:00:00.000Z,,,83cf6171a5d92bf44853b0f709250ce58777a748,2023-10-30T04:22:46.792Z,8c2cb52e-8dc5-4ad1-b5ec-401a4199e2e7
3264,,,,,594853.93,595026.34,,2023-10-30T00:00:00.000Z,,,a140d868ab043e13325f5b6cda6f0a5965e6c8af,2023-10-30T04:22:46.792Z,bfe549c6-67ce-41a7-8033-a60e5d2f339c
3265,,,,,566376.69,566376.69,,2023-10-30T00:00:00.000Z,,,2388595fec0bc53d3d377e8afe87016fc267e717,2023-10-30T04:22:46.792Z,9c18f78b-6f0b-4f15-a533-1633b696a196
3266,,,,,9911219.22,9994559.29,,2023-10-30T00:00:00.000Z,,,26e46289ffe51fc359587b9a675d674842cb89ef,2023-10-30T04:22:46.792Z,2b6d4e99-c38e-4afd-872f-67e725d4dc09
3267,,,,,11028992.49,10996660.87,,2023-10-30T00:00:00.000Z,,,2012fb218718415712a29dd973d5a768eb20e5df,2023-10-30T04:22:46.792Z,f4a0cbca-d0de-4032-801d-f02fa985e5d3
3269,,,,,6247181.91,6274637.67,,2023-10-30T00:00:00.000Z,,,0276138778043cfdbdfae8c005f9a910562c2249,2023-10-30T04:22:46.792Z,7544e71d-b63a-4fa8-8920-e63b474203c0
3270,,,,,8606436.54,8610144.47,,2023-10-30T00:00:00.000Z,,,c119562603ad208196d599c36c065e7fa0a6cb65,2023-10-30T04:22:46.792Z,88acd42c-1125-4458-a9f1-5300f368ce23
3271,,,,,1322697.68,1320410.25,,2023-10-30T00:00:00.000Z,,,882c548c0678afa3ab5041fceb13cbd66aada0b1,2023-10-30T04:22:46.792Z,74354118-13fd-49b8-a862-f437394fbdfd
3272,,,,,2140920.65,2086189.37,0,2023-10-30T00:00:00.000Z,,,71cb6efa14d17e79ae33b19a98d2b1d31e8a83fd,2023-10-30T04:22:46.792Z,32009b09-3adb-45d6-a0cb-c643ea951b02
3273,,,,,2617215.44,2150970.01,,2023-10-30T00:00:00.000Z,,,8ab639f93d2522a49331493fe9b442a707b717ff,2023-10-30T04:22:46.792Z,3d148205-c7b7-4453-b7c9-a65c8af132ce
3274,,,,,9119854.72,9138717.94,,2023-10-30T00:00:00.000Z,,,a376b5c012f05ec8953d68f53e96617b65eb59cf,2023-10-30T04:22:46.792Z,c2cc8fb6-2a4d-449d-82b8-84a68ddcaa6c
3275,,,,,2865308.55,2802803.93,,2023-10-30T00:00:00.000Z,,,fdb853369f730ad1fa25d3eb45738fb5356a9027,2023-10-30T04:22:46.792Z,fe293f84-3037-411b-b0fd-dcb5f4e8441c
3276,,,,,79259.86,79259.86,,2023-10-30T00:00:00.000Z,,,d3fad9d46d4b60f1b97db101965d22ddbeff47c2,2023-10-30T04:22:46.792Z,7f63b777-5a6d-4c9c-9d28-a5997555a449
3277,,,,,15338277.73,15399918.36,,2023-10-30T00:00:00.000Z,,,428089db75e232baa4192077f18fff286e45e424,2023-10-30T04:22:46.792Z,ca02fd5f-5ab0-4cc1-bf2a-b7a2e3c14580
3278,,,,,3560273.15,3592835.96,,2023-10-30T00:00:00.000Z,,,176fdef7fda44aaf3d8e8d875f6d15ade7b1efcc,2023-10-30T04:22:46.792Z,57dc6db7-5fab-4dbe-af97-0a9aa6c80424
3283,,,,,5046066.37,5013490.12,3156.11,2023-10-30T00:00:00.000Z,,,8bc53d1609b0b1db6bb86a91583ffcf6e49d120d,2023-10-30T04:22:46.792Z,ffb28bf8-724d-476a-9825-a411597c1367
3285,,,,,8596849.56,8462882.85,,2023-10-30T00:00:00.000Z,,,ba2ef35adea73f2e4359ac785eee3480740f7e91,2023-10-30T04:22:46.792Z,2371d23f-30d9-46d2-8aa4-c0938abde4ad
3286,,,,,7122145.99,7078992.19,,2023-10-30T00:00:00.000Z,,,cd2b294b63a640fa47ed659c1d5e76708d710818,2023-10-30T04:22:46.792Z,330bdd05-cf67-4edf-a87e-dab9a7be870e
3287,,,,,246230084.13,245295902.04,,2023-10-30T00:00:00.000Z,,,fabdd26e7090950acc4abd8cbc7fca7fbd2e6163,2023-10-30T04:22:46.792Z,02b5e154-b7b7-4caf-8e8c-c21ef597ad24
3288,,,,,8915740.63,8889346.45,25932.75,2023-10-30T00:00:00.000Z,,,bb467a2f5cf9ee88970543ed8e71f8250e2f86e5,2023-10-30T04:22:46.792Z,4aeb54f2-11f9-459e-88c0-15140af70667
3290,,,,,27385680.76,27155369.85,,2023-10-30T00:00:00.000Z,,,42e55bcd0610eb06392a883bce436c4add6eb7f3,2023-10-30T04:22:46.792Z,7bcbbeb6-3e14-4795-b1b8-cc32976bb999
3291,,,,,356530.38,344114.38,,2023-10-30T00:00:00.000Z,,,70c3cae8bd059ee01732328810a0b7ba6a7f292f,2023-10-30T04:22:46.792Z,15753156-908a-4545-a004-6d7564a06952
3292,,,,,611711.02,589645.02,,2023-10-30T00:00:00.000Z,,,2ef7988aeabb3887541c47d9a6351a949ab3d0d9,2023-10-30T04:22:46.792Z,67f66905-4e82-4d43-b08c-ea61d846f7ea
3293,,,,,957955.64,926010.1,,2023-10-30T00:00:00.000Z,,,ff2e612307f994ebac02b86d11fa1822f260b3c7,2023-10-30T04:22:46.792Z,d9412e6b-70c2-4dca-8a46-0a07761e44be
3294,,,,,562028.74,562028.74,,2023-10-30T00:00:00.000Z,,,d42f2f16baf20108ee75a6214afd55ae6724d6a9,2023-10-30T04:22:46.792Z,b96d4096-159c-4986-b63e-bfe72e4a8540
3212,,,,,,,,,,,026463a1cd1e9a6a60aa6756e8f8da42f26c0720,2023-03-18T13:22:12.883Z,2e656fbd-defb-4e95-abff-91369eed7210
3213,,,,,,,,,,,2483b21d8e0ce98b05106c8ff9f909b4e04dc52a,2023-03-18T13:22:12.883Z,a6394355-64c3-4afe-938d-2d62517012d2
3214,,,,,,,,,,,2a2dddb4ee56f3c4bbcaad0f756e457fdd7c4969,2023-03-18T13:22:12.883Z,534acf21-5d5f-4499-9514-8477da0c4f36
3299,,,,,11498194.84,10046653.19,0,2023-10-30T00:00:00.000Z,,,a9e4b0c8e104bfeae926269c07bf2ac961b6c52d,2023-10-30T04:22:46.792Z,246f7b41-032a-4b17-b061-ca5b0a5d6677
3300,,,,,9540583.88,9531434.79,,2023-10-30T00:00:00.000Z,,,134704130892907c9a7376086087d9daf05ffe2b,2023-10-30T04:22:46.792Z,48ccc7ad-fe4b-49ec-90ef-c3d1b5c4a988
3304,,,,,544794.58,544794.58,,2023-10-30T00:00:00.000Z,,,8b97574cbd93746cad0d469dcf433d79714b98b4,2023-10-30T04:22:46.792Z,1eec8e15-fd21-4c74-85ac-8f1ef90ada40
3305,,,,,397944.96,384452.73,,2023-10-30T00:00:00.000Z,,,ace850486295dcef663f18dc85a097b0b2293cfa,2023-10-30T04:22:46.792Z,183d977a-15fd-4025-a650-a6d249f8c015
3306,,,,,2961508.24,2865215.24,0,2023-10-30T00:00:00.000Z,,,a2a3e914cd51d3484e7b920458e1b7add744172c,2023-10-30T04:22:46.792Z,01967110-9626-4f32-a6cd-5a688d7e867f
3309,,,,,4872449.38,4542934.42,,2023-10-30T00:00:00.000Z,,,9894c80db459fbc385bc3338c15ee02921da45d6,2023-10-30T04:22:46.792Z,8aebc302-24dd-4b0b-9a84-529306a46421
3314,,,,,455369.3,438647.3,,2023-10-30T00:00:00.000Z,,,003461712d440fb20bc79c4703a8843c46869d32,2023-10-30T04:22:46.792Z,79eb7ee4-dfe9-4408-ab67-b6ae9c7fba1b
3315,,,,,741694.21,740080.16,,2023-10-30T00:00:00.000Z,,,085662ca0429ab1c6d5a5e98a542003a374c8178,2023-10-30T04:22:46.792Z,6ec72573-b0f9-4412-b3f0-b8398f91567e
3320,,,,,16250.69,16250.69,,2023-10-30T00:00:00.000Z,,,91559b70c51f31af0f005dfe1ab10e8a82defb50,2023-10-30T04:22:46.792Z,8c098599-4c26-4209-8bfa-c93d66c6d231
3322,,,,,28922892.77,28290606.47,,2023-10-30T00:00:00.000Z,,,adf4ea42eb5edff640148ed3ddfd3acc9598a9ae,2023-10-30T04:22:46.792Z,c4bf461a-12b1-43d5-8f57-c3dfe8bbecc3
